# BUSCO version is: 4.0.5 
# The lineage dataset is: lepidoptera_odb10 (Creation date: 2019-11-20, number of species: 16, number of BUSCOs: 5286)
# Busco id	Status	Sequence	Gene Start	Gene End	Score	Length	OrthoDB url	Description
3804at7088	Complete	chr7	7355756	7365795	878.4	440	https://www.orthodb.org/v10?query=3804at7088	Rab proteins geranylgeranyltransferase component A
3807at7088	Complete	chr16	3436250	3443449	858.1	457	https://www.orthodb.org/v10?query=3807at7088	Monocarboxylate transporter 2
3811at7088	Complete	chr1	8050360	8054144	759.2	412	https://www.orthodb.org/v10?query=3811at7088	lysophospholipid acyltransferase 5
3817at7088	Complete	chr21	5421482	5431475	770.0	430	https://www.orthodb.org/v10?query=3817at7088	phosphatidylinositol-binding clathrin assembly protein LAP isoform X1
3818at7088	Complete	chr29	1615758	1624162	883.2	487	https://www.orthodb.org/v10?query=3818at7088	probable tyrosyl-DNA phosphodiesterase
3821at7088	Complete	chr5	469985	475870	891.4	434	https://www.orthodb.org/v10?query=3821at7088	Importin subunit alpha
3823at7088	Complete	chr15	8567066	8571123	1135.4	679	https://www.orthodb.org/v10?query=3823at7088	ribosome biogenesis protein BOP1 homolog
3825at7088	Complete	chr5	3895271	3903115	710.2	389	https://www.orthodb.org/v10?query=3825at7088	major facilitator superfamily domain-containing protein 1-like
3827at7088	Complete	chr10	3179971	3185119	843.1	454	https://www.orthodb.org/v10?query=3827at7088	U3 small nucleolar RNA-associated protein 15 homolog
3829at7088	Complete	chr14	924212	935246	930.4	488	https://www.orthodb.org/v10?query=3829at7088	kinesin-like protein KIF12
3830at7088	Complete	chr3	687844	691472	873.1	448	https://www.orthodb.org/v10?query=3830at7088	Signal recognition particle subunit SRP68
3833at7088	Complete	chr16	494897	507896	805.7	423	https://www.orthodb.org/v10?query=3833at7088	inositol-3-phosphate synthase
3834at7088	Complete	chr9	6042241	6045772	976.8	472	https://www.orthodb.org/v10?query=3834at7088	Cytochrome P450
3839at7088	Complete	chr12	9173447	9177510	880.7	451	https://www.orthodb.org/v10?query=3839at7088	WD40 repeat-containing protein SMU1
3840at7088	Complete	chr20	5330982	5335477	450.6	270	https://www.orthodb.org/v10?query=3840at7088	stabilizer of axonemal microtubules 2
3842at7088	Complete	chr7	9771954	9781456	989.9	602	https://www.orthodb.org/v10?query=3842at7088	otopetrin-2-like
3845at7088	Complete	chr14	4592989	4597112	855.5	469	https://www.orthodb.org/v10?query=3845at7088	uncharacterized protein F21D5.5
3853at7088	Complete	chr1	1697655	1704767	759.6	402	https://www.orthodb.org/v10?query=3853at7088	chaperonin subunit 6a zeta
3855at7088	Complete	chr1	395134	399015	913.6	494	https://www.orthodb.org/v10?query=3855at7088	CCR4-NOT transcription complex subunit 10
3859at7088	Complete	chr4	8263306	8270454	756.8	421	https://www.orthodb.org/v10?query=3859at7088	FERM domain-containing protein 5 isoform X1
3860at7088	Complete	chr17	4594312	4605746	520.0	290	https://www.orthodb.org/v10?query=3860at7088	putative glycerol kinase 5
3864at7088	Complete	chr19	6249148	6254718	919.5	441	https://www.orthodb.org/v10?query=3864at7088	serine/threonine-protein phosphatase 5
3865at7088	Complete	chr23	4765488	4776438	899.6	423	https://www.orthodb.org/v10?query=3865at7088	F-box/LRR-repeat protein 2 isoform X1
3866at7088	Complete	chr29	1169296	1177430	793.3	428	https://www.orthodb.org/v10?query=3866at7088	T-complex protein 1 subunit eta
3869at7088	Complete	chr9	3612266	3616579	1052.6	528	https://www.orthodb.org/v10?query=3869at7088	NCK-interacting protein with SH3 domain
3870at7088	Complete	chr4	5019707	5034883	456.8	307	https://www.orthodb.org/v10?query=3870at7088	Putative zinc finger protein
3872at7088	Complete	chr10	885435	897638	1022.2	1036	https://www.orthodb.org/v10?query=3872at7088	uncharacterized protein LOC111003640
3873at7088	Complete	chr7	814319	820540	914.8	661	https://www.orthodb.org/v10?query=3873at7088	helicase POLQ-like
3874at7088	Complete	chr8	6990985	6999907	914.8	443	https://www.orthodb.org/v10?query=3874at7088	60S ribosomal export protein NMD3
3876at7088	Complete	chr9	7736729	7755123	425.0	332	https://www.orthodb.org/v10?query=3876at7088	NADPH oxidase 4-like
3879at7088	Complete	chr5	7157743	7165607	1334.6	852	https://www.orthodb.org/v10?query=3879at7088	ATP-dependent RNA helicase dbp2-like
3882at7088	Complete	chr11	1288756	1294300	823.3	430	https://www.orthodb.org/v10?query=3882at7088	probable ATP-dependent RNA helicase DDX28
3885at7088	Complete	chr2	10349388	10354520	815.3	488	https://www.orthodb.org/v10?query=3885at7088	nudC domain-containing protein 1
3887at7088	Complete	chr4	4886758	4894694	700.8	478	https://www.orthodb.org/v10?query=3887at7088	carboxylesterase 1C isoform X1
3888at7088	Complete	chr7	3797451	3807272	881.2	525	https://www.orthodb.org/v10?query=3888at7088	Bardet-Biedl syndrome 7 protein homolog isoform X1
3889at7088	Complete	chr5	5785367	5790530	1051.4	590	https://www.orthodb.org/v10?query=3889at7088	Anaphase-promoting complex subunit 5
3890at7088	Complete	chr21	2143737	2150352	828.2	399	https://www.orthodb.org/v10?query=3890at7088	atrial natriuretic peptide receptor 2-like
3898at7088	Complete	chr16	54549	58556	651.0	359	https://www.orthodb.org/v10?query=3898at7088	phosphoglucomutase
3899at7088	Complete	chr2	6328540	6336389	633.1	402	https://www.orthodb.org/v10?query=3899at7088	rab-like protein 6
3904at7088	Complete	chr19	3147287	3157551	826.8	494	https://www.orthodb.org/v10?query=3904at7088	DNA polymerase alpha subunit B isoform X1
3905at7088	Complete	chr24	833216	840856	528.7	366	https://www.orthodb.org/v10?query=3905at7088	protein tyrosine phosphatase domain-containing protein 1-like
3908at7088	Complete	chr2	8273471	8278055	640.4	456	https://www.orthodb.org/v10?query=3908at7088	uncharacterized protein LOC105396387
3911at7088	Complete	chr18	2583075	2592830	671.1	512	https://www.orthodb.org/v10?query=3911at7088	condensin complex subunit 2
3912at7088	Complete	chr11	3578044	3581001	318.0	166	https://www.orthodb.org/v10?query=3912at7088	dachshund homolog 2 isoform X1
3915at7088	Complete	chr18	3947018	3954390	1432.7	1001	https://www.orthodb.org/v10?query=3915at7088	TATA element modulatory factor
3916at7088	Complete	chr13	5966936	5976908	1143.5	868	https://www.orthodb.org/v10?query=3916at7088	uncharacterized protein LOC105395889
3919at7088	Complete	chr16	1	7445	886.0	515	https://www.orthodb.org/v10?query=3919at7088	activating signal cointegrator 1 complex subunit 2
3921at7088	Complete	chr4	894589	898563	964.1	426	https://www.orthodb.org/v10?query=3921at7088	tubulin gamma-1 chain
3923at7088	Complete	chr19	2715051	2719054	780.6	502	https://www.orthodb.org/v10?query=3923at7088	kelch-like protein 8
3924at7088	Complete	chr14	2944691	2948920	480.7	381	https://www.orthodb.org/v10?query=3924at7088	uncharacterized protein LOC105387504
3925at7088	Complete	chr6	1461295	1466446	1049.1	565	https://www.orthodb.org/v10?query=3925at7088	signal recognition particle subunit SRP72
3926at7088	Complete	chr29	1648187	1650634	774.6	333	https://www.orthodb.org/v10?query=3926at7088	LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase RFWD2-like
3929at7088	Complete	chr16	1365442	1371027	791.7	362	https://www.orthodb.org/v10?query=3929at7088	probable histone-binding protein Caf1
3931at7088	Complete	chr5	6760806	6764082	814.0	414	https://www.orthodb.org/v10?query=3931at7088	glucose-6-phosphate 1-dehydrogenase
3938at7088	Complete	chr9	3474562	3481634	744.6	370	https://www.orthodb.org/v10?query=3938at7088	Ecdysone receptor
3939at7088	Complete	chr3	7741833	7759017	973.0	517	https://www.orthodb.org/v10?query=3939at7088	Inward rectifier potassium channel 2
3946at7088	Complete	chr20	4501637	4506837	928.1	467	https://www.orthodb.org/v10?query=3946at7088	protein SAND
3947at7088	Complete	chr24	3442801	3490623	813.7	446	https://www.orthodb.org/v10?query=3947at7088	putative transcription factor SOX-15
3949at7088	Complete	chr1	3565164	3573208	949.7	539	https://www.orthodb.org/v10?query=3949at7088	gephyrin
3955at7088	Complete	chr10	6501245	6508998	1133.6	902	https://www.orthodb.org/v10?query=3955at7088	uncharacterized protein LOC106129088
3956at7088	Duplicated	chr3	1602823	1611473	295.8	420	https://www.orthodb.org/v10?query=3956at7088	sialin
3956at7088	Duplicated	chr16	2994064	3010711	276.0	447	https://www.orthodb.org/v10?query=3956at7088	sialin
3956at7088	Duplicated	chr14	8574086	8624104	273.8	377	https://www.orthodb.org/v10?query=3956at7088	sialin
3963at7088	Complete	chr4	2624060	2634233	849.0	457	https://www.orthodb.org/v10?query=3963at7088	cleft lip and palate transmembrane protein 1-like protein
3964at7088	Complete	chr13	4874067	4880065	855.6	468	https://www.orthodb.org/v10?query=3964at7088	Chaperonin
3966at7088	Complete	chr9	5045525	5052427	873.9	441	https://www.orthodb.org/v10?query=3966at7088	Glycerol kinase-2
3969at7088	Complete	chr9	4654836	4660352	1040.9	519	https://www.orthodb.org/v10?query=3969at7088	serine/threonine-protein kinase PLK4
3973at7088	Complete	chr13	8630636	8641265	1128.5	614	https://www.orthodb.org/v10?query=3973at7088	Ovarian tumor protein
3975at7088	Complete	chr14	2900313	2914156	868.4	517	https://www.orthodb.org/v10?query=3975at7088	matrix metalloproteinase-14-like
3982at7088	Complete	chr14	2992436	2997021	1112.1	586	https://www.orthodb.org/v10?query=3982at7088	THO complex subunit 5 homolog
3985at7088	Complete	chr1	10801611	10804735	988.9	528	https://www.orthodb.org/v10?query=3985at7088	uncharacterized protein LOC101740877
3989at7088	Duplicated	chr20	5844978	5855547	894.6	469	https://www.orthodb.org/v10?query=3989at7088	DNA polymerase epsilon subunit 2
3989at7088	Duplicated	chr20	5858765	5862997	894.6	469	https://www.orthodb.org/v10?query=3989at7088	DNA polymerase epsilon subunit 2
3990at7088	Complete	chr2	8106412	8117892	1020.3	557	https://www.orthodb.org/v10?query=3990at7088	uncharacterized protein LOC111352761
3994at7088	Complete	chr10	8423303	8430582	1019.2	437	https://www.orthodb.org/v10?query=3994at7088	BTB/POZ domain-containing protein 2-like
3997at7088	Complete	chr9	8124584	8135036	931.1	454	https://www.orthodb.org/v10?query=3997at7088	peptidyl-prolyl cis-trans isomerase-like 2
3998at7088	Complete	chr6	3713542	3721235	884.6	410	https://www.orthodb.org/v10?query=3998at7088	sphingomyelin synthase-related 1-like
4002at7088	Complete	chr5	4203053	4204540	857.4	395	https://www.orthodb.org/v10?query=4002at7088	probable 26S proteasome non-ATPase regulatory subunit 3
4008at7088	Complete	chr13	4908720	4920282	982.7	481	https://www.orthodb.org/v10?query=4008at7088	protein TAPT1 homolog
4009at7088	Complete	chr5	7164127	7165893	858.7	485	https://www.orthodb.org/v10?query=4009at7088	tRNA-dihydrouridine(47) synthase 
4010at7088	Complete	chr4	1690430	1692187	810.9	385	https://www.orthodb.org/v10?query=4010at7088	Mitochondrial processing peptidase beta subunit
4011at7088	Complete	chr23	973764	980839	437.0	271	https://www.orthodb.org/v10?query=4011at7088	uncharacterized protein LOC111356953
4013at7088	Complete	chr14	445670	453840	749.5	408	https://www.orthodb.org/v10?query=4013at7088	protein halfway
4017at7088	Complete	chr1	8661159	8672126	683.8	473	https://www.orthodb.org/v10?query=4017at7088	Sulfhydryl oxidase
4020at7088	Complete	chr15	5722787	5727628	569.2	369	https://www.orthodb.org/v10?query=4020at7088	uncharacterized protein LOC111356604
4021at7088	Complete	chr10	6463300	6477510	601.7	422	https://www.orthodb.org/v10?query=4021at7088	T-complex protein 1 subunit gamma
4024at7088	Complete	chr16	5708852	5713866	758.6	460	https://www.orthodb.org/v10?query=4024at7088	uncharacterized protein LOC106110892
4025at7088	Complete	chr17	5866501	5873776	1045.9	546	https://www.orthodb.org/v10?query=4025at7088	RNA polymerase II subunit A C-terminal domain phosphatase
4027at7088	Complete	chr24	3546833	3557982	503.8	470	https://www.orthodb.org/v10?query=4027at7088	uncharacterized protein LOC106108909
4029at7088	Complete	chr23	6661521	6663388	711.9	437	https://www.orthodb.org/v10?query=4029at7088	uncharacterized protein LOC105381009
4030at7088	Complete	chr10	7810826	7817595	861.5	453	https://www.orthodb.org/v10?query=4030at7088	Organic cation transporter protein
4031at7088	Complete	chr9	4425073	4429181	807.8	452	https://www.orthodb.org/v10?query=4031at7088	A-kinase anchor protein 10, mitochondrial
4032at7088	Complete	chr15	4600923	4606971	918.0	466	https://www.orthodb.org/v10?query=4032at7088	NEDD8-activating enzyme E1 regulatory subunit
4036at7088	Complete	chr18	856437	863783	941.8	575	https://www.orthodb.org/v10?query=4036at7088	leukocyte receptor cluster member 8 homolog
4037at7088	Complete	chr7	2988745	2999599	614.7	590	https://www.orthodb.org/v10?query=4037at7088	uncharacterized protein LOC110377396
4041at7088	Complete	chr5	6314110	6317161	858.6	416	https://www.orthodb.org/v10?query=4041at7088	dnaJ homolog subfamily C member 7
4043at7088	Complete	chr13	3729914	3733250	844.4	385	https://www.orthodb.org/v10?query=4043at7088	Acetoacetyl-CoA thiolase
4046at7088	Complete	chr17	240750	243912	909.9	463	https://www.orthodb.org/v10?query=4046at7088	delta(24)-sterol reductase-like
4052at7088	Complete	chr8	4112780	4121160	792.6	394	https://www.orthodb.org/v10?query=4052at7088	alanine--glyoxylate aminotransferase 2-like
4059at7088	Complete	chr7	6219289	6230886	939.3	477	https://www.orthodb.org/v10?query=4059at7088	uncharacterized protein LOC101742398
4063at7088	Complete	chr26	2793958	2799182	657.0	381	https://www.orthodb.org/v10?query=4063at7088	delta(24)-sterol reductase-like
4064at7088	Complete	chr8	2396255	2409932	575.4	477	https://www.orthodb.org/v10?query=4064at7088	sphingosine-1-phosphate lyase
4066at7088	Complete	chr14	3132155	3136981	919.0	494	https://www.orthodb.org/v10?query=4066at7088	protein RFT1 homolog
4067at7088	Complete	chr2	7453335	7455748	857.7	473	https://www.orthodb.org/v10?query=4067at7088	Putative zinc finger protein
4068at7088	Complete	chr9	5113541	5121855	933.4	521	https://www.orthodb.org/v10?query=4068at7088	actin-binding protein IPP
4069at7088	Complete	chr8	6113157	6123644	886.5	480	https://www.orthodb.org/v10?query=4069at7088	probable ubiquitin carboxyl-terminal hydrolase creB
4070at7088	Complete	chr6	8390163	8394155	1026.8	599	https://www.orthodb.org/v10?query=4070at7088	midnolin homolog
4073at7088	Complete	chr5	2041823	2047554	1005.5	428	https://www.orthodb.org/v10?query=4073at7088	suppressor of hairless protein
4077at7088	Complete	chr13	3168668	3184647	803.7	395	https://www.orthodb.org/v10?query=4077at7088	phospholipase D3-like
4078at7088	Complete	chr1	15050642	15068325	937.6	446	https://www.orthodb.org/v10?query=4078at7088	G-protein-signaling modulator 2
4079at7088	Complete	chr2	2072880	2092632	1111.5	576	https://www.orthodb.org/v10?query=4079at7088	glypican-4
4081at7088	Complete	chr17	2427793	2434921	816.3	406	https://www.orthodb.org/v10?query=4081at7088	ubiquitin carboxyl-terminal hydrolase 14
4085at7088	Complete	chr2	5698180	5707529	235.7	378	https://www.orthodb.org/v10?query=4085at7088	uncharacterized protein LOC106117005
4089at7088	Complete	chr1	15006752	15011804	837.4	386	https://www.orthodb.org/v10?query=4089at7088	Phenylalanine hydroxylase
4090at7088	Complete	chr18	4672370	4683302	785.4	413	https://www.orthodb.org/v10?query=4090at7088	selenium-binding protein 1-A
4092at7088	Complete	chr12	4245662	4249341	899.9	435	https://www.orthodb.org/v10?query=4092at7088	splicing factor 3A subunit 3
4093at7088	Complete	chr1	12129690	12134631	776.6	407	https://www.orthodb.org/v10?query=4093at7088	pyruvate dehydrogenase 
4100at7088	Complete	chr3	9280850	9290524	860.2	492	https://www.orthodb.org/v10?query=4100at7088	kinesin-like protein KIF19
4108at7088	Complete	chr17	7363696	7376641	859.7	558	https://www.orthodb.org/v10?query=4108at7088	WD repeat-containing protein CG11141
4109at7088	Complete	chr14	296202	306244	596.7	446	https://www.orthodb.org/v10?query=4109at7088	WD repeat-containing protein mio
4110at7088	Complete	chr1	1862329	1871580	782.3	403	https://www.orthodb.org/v10?query=4110at7088	Odorant receptor
4114at7088	Complete	chr23	578425	584955	812.1	458	https://www.orthodb.org/v10?query=4114at7088	methionine--tRNA ligase, mitochondrial
4118at7088	Complete	chr8	5298017	5303116	969.1	548	https://www.orthodb.org/v10?query=4118at7088	uncharacterized protein LOC105380624
4119at7088	Complete	chr1	6471381	6485018	798.4	473	https://www.orthodb.org/v10?query=4119at7088	exosome component 10
4121at7088	Complete	chr25	4024572	4027742	843.4	550	https://www.orthodb.org/v10?query=4121at7088	zinc finger protein 271-like
4123at7088	Complete	chr3	6404575	6407778	879.5	397	https://www.orthodb.org/v10?query=4123at7088	Histone acetyltransferase
4130at7088	Complete	chr9	6319468	6330979	776.5	434	https://www.orthodb.org/v10?query=4130at7088	uncharacterized protein LOC110371556
4131at7088	Complete	chr5	2083267	2087563	812.1	473	https://www.orthodb.org/v10?query=4131at7088	peritrophin-48-like
4132at7088	Complete	chr15	6174413	6178908	940.2	519	https://www.orthodb.org/v10?query=4132at7088	nuclear RNA export factor 1
4141at7088	Complete	chr11	3408114	3416814	738.4	364	https://www.orthodb.org/v10?query=4141at7088	integral membrane protein GPR180-like
4142at7088	Complete	chr23	2563980	2576923	933.5	482	https://www.orthodb.org/v10?query=4142at7088	phosphoacetylglucosamine mutase
4144at7088	Complete	chr22	6164361	6166959	626.3	384	https://www.orthodb.org/v10?query=4144at7088	glutaredoxin domain-containing cysteine-rich protein CG31559-like
4147at7088	Complete	chr15	3007964	3015018	942.8	786	https://www.orthodb.org/v10?query=4147at7088	zinc finger CCCH domain-containing protein 14
4150at7088	Complete	chr18	1894838	1905182	948.9	496	https://www.orthodb.org/v10?query=4150at7088	Leucine-rich repeat-containing protein 48
4153at7088	Complete	chr5	9063773	9068379	1147.1	625	https://www.orthodb.org/v10?query=4153at7088	zinc finger protein ush isoform X1
4162at7088	Complete	chr29	36923	45849	778.7	409	https://www.orthodb.org/v10?query=4162at7088	single-minded homolog 1
4163at7088	Complete	chr25	1236318	1242628	832.7	448	https://www.orthodb.org/v10?query=4163at7088	puff-specific protein Bx42
4165at7088	Complete	chr1	12555807	12568661	1118.2	690	https://www.orthodb.org/v10?query=4165at7088	ankyrin repeat domain-containing protein 12 isoform X1
4167at7088	Complete	chr1	10075465	10089333	580.7	281	https://www.orthodb.org/v10?query=4167at7088	calcium-binding mitochondrial carrier protein SCaMC-2 isoform X1
4172at7088	Complete	chr9	2262162	2265005	570.0	421	https://www.orthodb.org/v10?query=4172at7088	uncharacterized protein LOC106127201
4173at7088	Complete	chr17	1897873	1905378	822.3	461	https://www.orthodb.org/v10?query=4173at7088	nicalin-1
4174at7088	Complete	chr24	3534416	3543838	756.9	437	https://www.orthodb.org/v10?query=4174at7088	N6-adenosine-methyltransferase subunit METTL3
4175at7088	Complete	chr13	8297284	8305294	774.4	437	https://www.orthodb.org/v10?query=4175at7088	uncharacterized protein LOC110999695
4176at7088	Complete	chr1	12714414	12737772	999.4	491	https://www.orthodb.org/v10?query=4176at7088	potassium voltage-gated channel protein Shaker
4178at7088	Complete	chr4	7868124	7885327	1058.1	565	https://www.orthodb.org/v10?query=4178at7088	uncharacterized protein LOC110372948
4180at7088	Complete	chr20	2525394	2528778	1039.1	634	https://www.orthodb.org/v10?query=4180at7088	RNA-binding protein 5-A
4181at7088	Complete	chr2	4943393	4950357	970.0	650	https://www.orthodb.org/v10?query=4181at7088	flap endonuclease GEN
4182at7088	Complete	chr10	6206199	6212351	1347.6	883	https://www.orthodb.org/v10?query=4182at7088	lysosomal alpha-glucosidase-like
4185at7088	Complete	chr2	9053493	9064502	691.1	365	https://www.orthodb.org/v10?query=4185at7088	kynurenine--oxoglutarate transaminase 3 isoform X1
4189at7088	Complete	chr18	4441094	4448882	982.4	465	https://www.orthodb.org/v10?query=4189at7088	ATP-dependent RNA helicase p62
4190at7088	Complete	chr7	7466358	7472345	846.5	403	https://www.orthodb.org/v10?query=4190at7088	Rab GDP dissociation inhibitor
4197at7088	Complete	chr23	499698	511812	717.2	407	https://www.orthodb.org/v10?query=4197at7088	NADPH-dependent diflavin oxidoreductase 1
4198at7088	Complete	chr21	2028049	2030535	1058.5	534	https://www.orthodb.org/v10?query=4198at7088	probable ATP-dependent RNA helicase DDX43
4199at7088	Complete	chr17	6088399	6100780	826.0	530	https://www.orthodb.org/v10?query=4199at7088	uncharacterized protein LOC106139988
4200at7088	Complete	chr6	5841139	5844919	609.1	362	https://www.orthodb.org/v10?query=4200at7088	translation initiation factor eIF-2B subunit gamma
4202at7088	Complete	chr3	9234605	9240144	645.8	351	https://www.orthodb.org/v10?query=4202at7088	lysophospholipid acyltransferase 2
4204at7088	Complete	chr2	6743446	6748750	741.7	358	https://www.orthodb.org/v10?query=4204at7088	parafibromin
4208at7088	Complete	chr18	1329707	1336562	1104.9	668	https://www.orthodb.org/v10?query=4208at7088	uncharacterized protein LOC105386451
4212at7088	Complete	chr14	2925473	2928084	841.3	416	https://www.orthodb.org/v10?query=4212at7088	notchless protein homolog 1
4214at7088	Complete	chr23	1179755	1187873	747.0	392	https://www.orthodb.org/v10?query=4214at7088	lysyl oxidase homolog 2
4219at7088	Complete	chr7	1437946	1445887	424.8	392	https://www.orthodb.org/v10?query=4219at7088	Amino acid transporter
4223at7088	Complete	chr6	3264596	3307010	554.5	332	https://www.orthodb.org/v10?query=4223at7088	polypyrimidine tract-binding protein 1 isoform X1
4226at7088	Complete	chr1	8011709	8018341	1033.0	489	https://www.orthodb.org/v10?query=4226at7088	paramyosin-like
4227at7088	Complete	chr11	4977312	4991518	718.1	369	https://www.orthodb.org/v10?query=4227at7088	synaptic vesicle 2-related protein
4229at7088	Complete	chr15	1053741	1062515	869.2	459	https://www.orthodb.org/v10?query=4229at7088	connectin-like
4235at7088	Complete	chr18	4400464	4408148	867.6	452	https://www.orthodb.org/v10?query=4235at7088	sperm-associated antigen 6-like
4237at7088	Complete	chr18	733999	739340	819.0	449	https://www.orthodb.org/v10?query=4237at7088	putative RNA exonuclease NEF-sp
4238at7088	Complete	chr16	460371	483106	916.2	568	https://www.orthodb.org/v10?query=4238at7088	zinc finger and BTB domain-containing protein 2-like isoform X1
4241at7088	Complete	chr19	6005430	6013906	1176.3	603	https://www.orthodb.org/v10?query=4241at7088	splicing factor 3B subunit 2
4242at7088	Complete	chr22	2525565	2534694	903.1	616	https://www.orthodb.org/v10?query=4242at7088	uncharacterized protein LOC106142186
4243at7088	Complete	chr5	2803714	2813369	1444.4	856	https://www.orthodb.org/v10?query=4243at7088	zinc finger CCCH domain-containing protein 13 isoform X1
4244at7088	Complete	chr11	3597027	3599141	873.9	408	https://www.orthodb.org/v10?query=4244at7088	DDB1- and CUL4-associated factor 13
4247at7088	Complete	chr11	5833360	5839281	269.2	409	https://www.orthodb.org/v10?query=4247at7088	venom carboxylesterase-6-like
4251at7088	Complete	chr1	4231329	4239675	588.1	349	https://www.orthodb.org/v10?query=4251at7088	bleomycin hydrolase isoform X1
4253at7088	Duplicated	chr15	6960631	6963888	770.8	412	https://www.orthodb.org/v10?query=4253at7088	ADP-dependent glucokinase
4253at7088	Duplicated	chr15	6964350	6975338	768.8	412	https://www.orthodb.org/v10?query=4253at7088	ADP-dependent glucokinase
4256at7088	Fragmented	chr22	29433	32067	326.8	160	https://www.orthodb.org/v10?query=4256at7088	GPI mannosyltransferase 3
4260at7088	Complete	chr12	3708891	3709754	369.4	235	https://www.orthodb.org/v10?query=4260at7088	nucleoporin NDC1
4263at7088	Complete	chr4	6620467	6627519	689.8	352	https://www.orthodb.org/v10?query=4263at7088	Eukaryotic translation initiation factor 3 subunit E
4264at7088	Complete	chr23	318930	333362	778.8	381	https://www.orthodb.org/v10?query=4264at7088	serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform isoform X1
4266at7088	Complete	chr23	3159967	3166038	951.9	456	https://www.orthodb.org/v10?query=4266at7088	5-hydroxytryptamine receptor 1-like
4267at7088	Complete	chr7	8717170	8719923	926.8	459	https://www.orthodb.org/v10?query=4267at7088	protein lin-9 homolog
4268at7088	Complete	chr3	10209349	10212984	707.8	383	https://www.orthodb.org/v10?query=4268at7088	uncharacterized protein KIAA1467
4269at7088	Complete	chr2	7431663	7437875	924.1	502	https://www.orthodb.org/v10?query=4269at7088	T-complex-associated testis-expressed protein 1
4270at7088	Complete	chr27	3496960	3501762	957.7	526	https://www.orthodb.org/v10?query=4270at7088	coiled-coil domain-containing protein 13
4271at7088	Complete	chr2	4383279	4394842	780.4	518	https://www.orthodb.org/v10?query=4271at7088	uncharacterized protein LOC101740673
4272at7088	Complete	chr6	468403	475224	895.4	562	https://www.orthodb.org/v10?query=4272at7088	uncharacterized protein LOC105382730
4275at7088	Complete	chr1	9097182	9120981	932.8	458	https://www.orthodb.org/v10?query=4275at7088	Amino acid transporter
4279at7088	Complete	chr30	1786277	1790574	928.0	455	https://www.orthodb.org/v10?query=4279at7088	Cytochrome P450
4286at7088	Complete	chr12	8129830	8138855	1042.2	553	https://www.orthodb.org/v10?query=4286at7088	splicing factor 3A subunit 1
4287at7088	Complete	chr14	7800642	7807995	947.2	420	https://www.orthodb.org/v10?query=4287at7088	AP-2 complex subunit mu
4288at7088	Complete	chr21	262214	278231	227.5	169	https://www.orthodb.org/v10?query=4288at7088	phosphatidylinositol 4-kinase type 2-beta
4297at7088	Complete	chr14	617447	621792	772.9	404	https://www.orthodb.org/v10?query=4297at7088	zinc finger CCHC domain-containing protein 4
4298at7088	Complete	chr20	969740	975263	760.9	382	https://www.orthodb.org/v10?query=4298at7088	PRKCA-binding protein isoform X1
4300at7088	Complete	chr5	5501601	5506074	510.2	238	https://www.orthodb.org/v10?query=4300at7088	EGF domain-specific O-linked N-acetylglucosamine transferase
4301at7088	Complete	chr7	5122601	5128874	592.5	311	https://www.orthodb.org/v10?query=4301at7088	chaperonin containing t-complex polypeptide 1 beta subunit
4304at7088	Complete	chr7	9788103	9790340	811.1	465	https://www.orthodb.org/v10?query=4304at7088	organic cation transporter protein-like
4305at7088	Complete	chr18	3703251	3711089	908.4	453	https://www.orthodb.org/v10?query=4305at7088	threonylcarbamoyladenosine tRNA methylthiotransferase
4306at7088	Complete	chr11	881264	886595	770.7	458	https://www.orthodb.org/v10?query=4306at7088	phosphoglucomutase-2
4307at7088	Complete	chr1	11349046	11355635	1025.7	502	https://www.orthodb.org/v10?query=4307at7088	ATPase family AAA domain-containing protein 3-B
4308at7088	Complete	chr3	9580296	9587499	944.2	514	https://www.orthodb.org/v10?query=4308at7088	RING finger protein unkempt
4315at7088	Complete	chr1	5097432	5104917	743.2	374	https://www.orthodb.org/v10?query=4315at7088	TBC1 domain family member 22B
4317at7088	Complete	chr13	2794798	2800983	942.4	470	https://www.orthodb.org/v10?query=4317at7088	uncharacterized protein LOC110993244
4318at7088	Complete	chr2	7400281	7412895	833.4	481	https://www.orthodb.org/v10?query=4318at7088	formin-binding protein 1-like
4320at7088	Complete	chr5	3663652	3677271	839.6	578	https://www.orthodb.org/v10?query=4320at7088	uncharacterized protein LOC106118093
4322at7088	Complete	chr7	9882852	9887409	847.3	409	https://www.orthodb.org/v10?query=4322at7088	DEAD-box helicase Dbp80
4323at7088	Complete	chr22	5181215	5183011	611.0	323	https://www.orthodb.org/v10?query=4323at7088	malate synthase, glyoxysomal-like
4325at7088	Complete	chr18	2391318	2402818	657.8	294	https://www.orthodb.org/v10?query=4325at7088	cyclin-dependent kinase 14 isoform X1
4331at7088	Complete	chr18	6548985	6557498	1008.9	717	https://www.orthodb.org/v10?query=4331at7088	trimethylguanosine synthase
4333at7088	Complete	chr1	14025127	14042159	476.3	297	https://www.orthodb.org/v10?query=4333at7088	uncharacterized protein LOC111360675
4335at7088	Complete	chr4	7058166	7061662	510.5	298	https://www.orthodb.org/v10?query=4335at7088	mitochondrial enolase superfamily member 1-like
